,Unnamed: 0,gameId,playId,nflId,displayName,frameId,time,jerseyNumber,club,playDirection,x,y,s,a,dis,o,dir,event
10870868,90242,2022102700,3806,46101.0,Lamar Jackson,74,2022-10-27 23:03:48.000000,8.0,BAL,right,88.54,26.18,0.92,0.59,0.09,140.62,106.74,
10870869,90243,2022102700,3806,47788.0,Devin White,1,2022-10-27 23:03:40.700000,45.0,TB,right,95.84,28.72,1.4,1.39,0.15,297.24,343.79,
10870870,90244,2022102700,3806,47788.0,Devin White,2,2022-10-27 23:03:40.799999,45.0,TB,right,95.81,28.85,1.26,1.33,0.13,297.24,342.69,
10870871,90245,2022102700,3806,47788.0,Devin White,3,2022-10-27 23:03:40.900000,45.0,TB,right,95.78,28.97,1.16,1.17,0.12,296.35,345.06,
10870872,90246,2022102700,3806,47788.0,Devin White,4,2022-10-27 23:03:41.000000,45.0,TB,right,95.75,29.07,1.03,1.1,0.11,295.06,345.14,
10870873,90247,2022102700,3806,47788.0,Devin White,5,2022-10-27 23:03:41.099999,45.0,TB,right,95.72,29.18,1.02,0.77,0.11,288.04,343.15,
10870874,90248,2022102700,3806,47788.0,Devin White,6,2022-10-27 23:03:41.200000,45.0,TB,right,95.66,29.27,1.01,0.75,0.11,290.81,333.01,ball_snap
10870875,90249,2022102700,3806,47788.0,Devin White,7,2022-10-27 23:03:41.299999,45.0,TB,right,95.6,29.38,1.1,0.56,0.12,285.02,330.8,
10870876,90250,2022102700,3806,47788.0,Devin White,8,2022-10-27 23:03:41.400000,45.0,TB,right,95.54,29.47,1.15,1.03,0.11,287.1,323.87,
10870877,90251,2022102700,3806,47788.0,Devin White,9,2022-10-27 23:03:41.500000,45.0,TB,right,95.47,29.57,1.16,0.82,0.12,287.1,320.65,
10870878,90252,2022102700,3806,47788.0,Devin White,10,2022-10-27 23:03:41.599999,45.0,TB,right,95.4,29.64,0.96,0.83,0.1,281.15,315.6,
10870879,90253,2022102700,3806,47788.0,Devin White,11,2022-10-27 23:03:41.700000,45.0,TB,right,95.34,29.7,0.94,0.78,0.1,281.15,311.74,
10870880,90254,2022102700,3806,47788.0,Devin White,12,2022-10-27 23:03:41.799999,45.0,TB,right,95.27,29.76,0.72,1.12,0.08,283.44,308.03,
10870881,90255,2022102700,3806,47788.0,Devin White,13,2022-10-27 23:03:41.900000,45.0,TB,right,95.22,29.79,0.58,1.2,0.06,285.09,304.29,
10870882,90256,2022102700,3806,47788.0,Devin White,14,2022-10-27 23:03:42.000000,45.0,TB,right,95.19,29.83,0.46,1.1,0.05,286.45,310.31,
10870883,90257,2022102700,3806,47788.0,Devin White,15,2022-10-27 23:03:42.099999,45.0,TB,right,95.16,29.85,0.3,1.15,0.03,291.28,310.93,
10870884,90258,2022102700,3806,47788.0,Devin White,16,2022-10-27 23:03:42.200000,45.0,TB,right,95.15,29.87,0.15,1.12,0.02,295.43,321.47,
10870885,90259,2022102700,3806,47788.0,Devin White,17,2022-10-27 23:03:42.299999,45.0,TB,right,95.14,29.86,0.06,1.02,0.01,298.74,248.73,
10870886,90260,2022102700,3806,47788.0,Devin White,18,2022-10-27 23:03:42.400000,45.0,TB,right,95.13,29.84,0.17,0.93,0.02,300.38,197.44,
10870887,90261,2022102700,3806,47788.0,Devin White,19,2022-10-27 23:03:42.500000,45.0,TB,right,95.12,29.82,0.27,0.87,0.02,302.02,186.97,handoff
10870888,90262,2022102700,3806,47788.0,Devin White,20,2022-10-27 23:03:42.599999,45.0,TB,right,95.12,29.73,0.88,2.58,0.1,292.07,184.06,
10870889,90263,2022102700,3806,47788.0,Devin White,21,2022-10-27 23:03:42.700000,45.0,TB,right,95.11,29.61,1.34,3.01,0.12,285.13,183.31,
10870890,90264,2022102700,3806,47788.0,Devin White,22,2022-10-27 23:03:42.799999,45.0,TB,right,95.1,29.45,1.79,3.15,0.16,282.33,186.11,
10870891,90265,2022102700,3806,47788.0,Devin White,23,2022-10-27 23:03:42.900000,45.0,TB,right,95.08,29.26,2.2,3.19,0.2,278.4,185.15,
10870892,90266,2022102700,3806,47788.0,Devin White,24,2022-10-27 23:03:43.000000,45.0,TB,right,95.05,29.02,2.49,2.71,0.24,277.26,184.9,
10870893,90267,2022102700,3806,47788.0,Devin White,25,2022-10-27 23:03:43.099999,45.0,TB,right,95.04,28.76,2.83,2.5,0.26,271.1,182.69,
10870894,90268,2022102700,3806,47788.0,Devin White,26,2022-10-27 23:03:43.200000,45.0,TB,right,95.03,28.45,3.27,2.6,0.31,268.6,180.73,
10870895,90269,2022102700,3806,47788.0,Devin White,27,2022-10-27 23:03:43.299999,45.0,TB,right,95.04,28.09,3.69,2.61,0.36,268.6,178.42,
10870896,90270,2022102700,3806,47788.0,Devin White,28,2022-10-27 23:03:43.400000,45.0,TB,right,95.06,27.7,4.01,2.46,0.39,264.09,175.82,
10870897,90271,2022102700,3806,47788.0,Devin White,29,2022-10-27 23:03:43.500000,45.0,TB,right,95.13,27.27,4.39,2.58,0.43,256.7,171.75,
10870898,90272,2022102700,3806,47788.0,Devin White,30,2022-10-27 23:03:43.599999,45.0,TB,right,95.19,26.82,4.67,2.38,0.46,247.58,170.66,
10870899,90273,2022102700,3806,47788.0,Devin White,31,2022-10-27 23:03:43.700000,45.0,TB,right,95.28,26.35,4.85,1.91,0.47,241.73,169.16,
10870900,90274,2022102700,3806,47788.0,Devin White,32,2022-10-27 23:03:43.799999,45.0,TB,right,95.38,25.85,5.24,2.11,0.51,243.26,167.64,
10870901,90275,2022102700,3806,47788.0,Devin White,33,2022-10-27 23:03:43.900000,45.0,TB,right,95.49,25.32,5.5,1.74,0.54,242.24,167.2,
10870902,90276,2022102700,3806,47788.0,Devin White,34,2022-10-27 23:03:44.000000,45.0,TB,right,95.63,24.78,5.65,1.44,0.56,240.71,165.96,
10870903,90277,2022102700,3806,47788.0,Devin White,35,2022-10-27 23:03:44.099999,45.0,TB,right,95.78,24.22,5.89,1.31,0.58,236.66,164.66,
10870904,90278,2022102700,3806,47788.0,Devin White,36,2022-10-27 23:03:44.200000,45.0,TB,right,95.93,23.63,6.12,0.89,0.61,220.18,165.9,
10870905,90279,2022102700,3806,47788.0,Devin White,37,2022-10-27 23:03:44.299999,45.0,TB,right,96.07,23.03,6.18,0.52,0.61,214.78,166.46,
10870906,90280,2022102700,3806,47788.0,Devin White,38,2022-10-27 23:03:44.400000,45.0,TB,right,96.22,22.43,6.22,0.15,0.62,210.72,166.09,
10870907,90281,2022102700,3806,47788.0,Devin White,39,2022-10-27 23:03:44.500000,45.0,TB,right,96.37,21.83,6.16,0.59,0.62,206.56,166.17,
10870908,90282,2022102700,3806,47788.0,Devin White,40,2022-10-27 23:03:44.599999,45.0,TB,right,96.51,21.23,6.08,1.02,0.61,200.78,166.61,
10870909,90283,2022102700,3806,47788.0,Devin White,41,2022-10-27 23:03:44.700000,45.0,TB,right,96.64,20.64,6.02,1.3,0.61,197.5,167.62,
10870910,90284,2022102700,3806,47788.0,Devin White,42,2022-10-27 23:03:44.799999,45.0,TB,right,96.77,20.06,5.9,1.52,0.6,195.47,168.22,first_contact
10870911,90285,2022102700,3806,47788.0,Devin White,43,2022-10-27 23:03:44.900000,45.0,TB,right,96.88,19.48,5.78,1.67,0.59,192.61,169.26,
10870912,90286,2022102700,3806,47788.0,Devin White,44,2022-10-27 23:03:45.000000,45.0,TB,right,96.98,18.91,5.69,1.67,0.58,192.61,170.4,
10870913,90287,2022102700,3806,47788.0,Devin White,45,2022-10-27 23:03:45.099999,45.0,TB,right,97.06,18.35,5.63,1.61,0.57,194.4,171.9,
10870914,90288,2022102700,3806,47788.0,Devin White,46,2022-10-27 23:03:45.200000,45.0,TB,right,97.13,17.79,5.6,1.51,0.57,195.59,173.37,
10870915,90289,2022102700,3806,47788.0,Devin White,47,2022-10-27 23:03:45.299999,45.0,TB,right,97.19,17.22,5.61,1.29,0.57,197.0,174.2,
10870916,90290,2022102700,3806,47788.0,Devin White,48,2022-10-27 23:03:45.400000,45.0,TB,right,97.25,16.66,5.59,1.11,0.56,196.33,174.83,
10870917,90291,2022102700,3806,47788.0,Devin White,49,2022-10-27 23:03:45.500000,45.0,TB,right,97.29,16.11,5.52,1.17,0.56,192.86,175.85,
10870918,90292,2022102700,3806,47788.0,Devin White,50,2022-10-27 23:03:45.599999,45.0,TB,right,97.34,15.55,5.52,1.01,0.56,199.01,175.99,
10870919,90293,2022102700,3806,47788.0,Devin White,51,2022-10-27 23:03:45.700000,45.0,TB,right,97.38,15.0,5.44,1.09,0.55,202.61,176.08,
10870920,90294,2022102700,3806,47788.0,Devin White,52,2022-10-27 23:03:45.799999,45.0,TB,right,97.41,14.45,5.4,1.1,0.55,209.76,176.29,
10870921,90295,2022102700,3806,47788.0,Devin White,53,2022-10-27 23:03:45.900000,45.0,TB,right,97.45,13.9,5.38,0.97,0.55,213.59,176.28,
10870922,90296,2022102700,3806,47788.0,Devin White,54,2022-10-27 23:03:46.000000,45.0,TB,right,97.49,13.36,5.37,0.89,0.54,213.59,175.77,
10870923,90297,2022102700,3806,47788.0,Devin White,55,2022-10-27 23:03:46.099999,45.0,TB,right,97.54,12.81,5.43,0.64,0.55,198.74,175.05,
10870924,90298,2022102700,3806,47788.0,Devin White,56,2022-10-27 23:03:46.200000,45.0,TB,right,97.59,12.27,5.38,0.87,0.54,185.21,174.03,
10870925,90299,2022102700,3806,47788.0,Devin White,57,2022-10-27 23:03:46.299999,45.0,TB,right,97.65,11.74,5.29,1.04,0.53,150.01,173.79,
10870926,90300,2022102700,3806,47788.0,Devin White,58,2022-10-27 23:03:46.400000,45.0,TB,right,97.67,11.23,5.14,1.29,0.52,30.93,176.33,
10870927,90301,2022102700,3806,47788.0,Devin White,59,2022-10-27 23:03:46.500000,45.0,TB,right,97.7,10.72,4.98,1.6,0.51,71.66,176.93,
10870928,90302,2022102700,3806,47788.0,Devin White,60,2022-10-27 23:03:46.599999,45.0,TB,right,97.73,10.23,4.86,1.63,0.5,103.29,176.58,
10870929,90303,2022102700,3806,47788.0,Devin White,61,2022-10-27 23:03:46.700000,45.0,TB,right,97.77,9.75,4.7,1.7,0.48,145.82,175.99,
10870930,90304,2022102700,3806,47788.0,Devin White,62,2022-10-27 23:03:46.799999,45.0,TB,right,97.8,9.29,4.54,1.78,0.46,137.41,176.06,
10870931,90305,2022102700,3806,47788.0,Devin White,63,2022-10-27 23:03:46.900000,45.0,TB,right,97.84,8.84,4.37,1.83,0.45,161.72,175.33,
10870932,90306,2022102700,3806,47788.0,Devin White,64,2022-10-27 23:03:47.000000,45.0,TB,right,97.86,8.43,4.09,2.12,0.42,189.2,176.55,
10870933,90307,2022102700,3806,47788.0,Devin White,65,2022-10-27 23:03:47.099999,45.0,TB,right,97.89,8.03,3.86,2.17,0.39,186.05,175.51,
10870934,90308,2022102700,3806,47788.0,Devin White,66,2022-10-27 23:03:47.200000,45.0,TB,right,97.93,7.67,3.59,2.3,0.37,188.93,174.78,
10870935,90309,2022102700,3806,47788.0,Devin White,67,2022-10-27 23:03:47.299999,45.0,TB,right,97.96,7.33,3.31,2.39,0.34,188.93,173.67,
10870936,90310,2022102700,3806,47788.0,Devin White,68,2022-10-27 23:03:47.400000,45.0,TB,right,97.99,7.01,3.1,2.28,0.32,189.79,174.84,
10870937,90311,2022102700,3806,47788.0,Devin White,69,2022-10-27 23:03:47.500000,45.0,TB,right,98.02,6.72,2.79,2.41,0.29,185.26,174.19,
10870938,90312,2022102700,3806,47788.0,Devin White,70,2022-10-27 23:03:47.599999,45.0,TB,right,98.04,6.46,2.49,2.45,0.26,186.84,173.93,tackle
10870939,90313,2022102700,3806,47788.0,Devin White,71,2022-10-27 23:03:47.700000,45.0,TB,right,98.08,6.23,2.24,2.4,0.24,192.37,171.92,
10870940,90314,2022102700,3806,47788.0,Devin White,72,2022-10-27 23:03:47.799999,45.0,TB,right,98.12,6.02,2.06,2.19,0.22,198.11,168.46,
10870941,90315,2022102700,3806,47788.0,Devin White,73,2022-10-27 23:03:47.900000,45.0,TB,right,98.17,5.83,1.8,2.22,0.19,193.96,164.16,
10870942,90316,2022102700,3806,47788.0,Devin White,74,2022-10-27 23:03:48.000000,45.0,TB,right,98.24,5.68,1.63,2.32,0.17,183.43,153.84,
10870943,90317,2022102700,3806,47852.0,Josh Oliver,1,2022-10-27 23:03:40.700000,84.0,BAL,right,91.42,19.74,0.0,0.01,0.0,226.87,30.46,
10870944,90318,2022102700,3806,47852.0,Josh Oliver,2,2022-10-27 23:03:40.799999,84.0,BAL,right,91.42,19.74,0.0,0.01,0.0,214.97,32.78,
10870945,90319,2022102700,3806,47852.0,Josh Oliver,3,2022-10-27 23:03:40.900000,84.0,BAL,right,91.43,19.73,0.0,0.0,0.01,204.44,37.79,
10870946,90320,2022102700,3806,47852.0,Josh Oliver,4,2022-10-27 23:03:41.000000,84.0,BAL,right,91.43,19.74,0.0,0.0,0.0,146.57,37.03,
10870947,90321,2022102700,3806,47852.0,Josh Oliver,5,2022-10-27 23:03:41.099999,84.0,BAL,right,91.43,19.74,0.0,0.0,0.0,75.92,38.47,
10870948,90322,2022102700,3806,47852.0,Josh Oliver,6,2022-10-27 23:03:41.200000,84.0,BAL,right,91.45,19.75,0.0,0.08,0.02,67.3,44.5,ball_snap
10870949,90323,2022102700,3806,47852.0,Josh Oliver,7,2022-10-27 23:03:41.299999,84.0,BAL,right,91.47,19.77,0.11,1.26,0.03,91.68,53.28,
10870950,90324,2022102700,3806,47852.0,Josh Oliver,8,2022-10-27 23:03:41.400000,84.0,BAL,right,91.48,19.76,0.2,1.26,0.01,101.42,68.95,
10870951,90325,2022102700,3806,47852.0,Josh Oliver,9,2022-10-27 23:03:41.500000,84.0,BAL,right,91.51,19.78,0.4,1.71,0.03,102.32,60.38,
10870952,90326,2022102700,3806,47852.0,Josh Oliver,10,2022-10-27 23:03:41.599999,84.0,BAL,right,91.53,19.82,0.55,1.44,0.05,99.56,44.03,
10870953,90327,2022102700,3806,47852.0,Josh Oliver,11,2022-10-27 23:03:41.700000,84.0,BAL,right,91.55,19.89,0.71,1.46,0.07,87.43,22.93,
10870954,90328,2022102700,3806,47852.0,Josh Oliver,12,2022-10-27 23:03:41.799999,84.0,BAL,right,91.57,19.96,0.81,1.3,0.07,88.7,15.96,
10870955,90329,2022102700,3806,47852.0,Josh Oliver,13,2022-10-27 23:03:41.900000,84.0,BAL,right,91.59,20.05,0.94,1.24,0.09,89.6,12.57,
10870956,90330,2022102700,3806,47852.0,Josh Oliver,14,2022-10-27 23:03:42.000000,84.0,BAL,right,91.61,20.16,1.11,1.24,0.11,88.65,8.34,
10870957,90331,2022102700,3806,47852.0,Josh Oliver,15,2022-10-27 23:03:42.099999,84.0,BAL,right,91.62,20.28,1.27,1.18,0.13,88.07,4.29,
10870958,90332,2022102700,3806,47852.0,Josh Oliver,16,2022-10-27 23:03:42.200000,84.0,BAL,right,91.64,20.4,1.24,0.57,0.12,87.46,3.85,
10870959,90333,2022102700,3806,47852.0,Josh Oliver,17,2022-10-27 23:03:42.299999,84.0,BAL,right,91.63,20.52,1.18,0.55,0.12,86.29,358.5,
10870960,90334,2022102700,3806,47852.0,Josh Oliver,18,2022-10-27 23:03:42.400000,84.0,BAL,right,91.62,20.63,1.11,0.79,0.11,86.88,352.9,
10870961,90335,2022102700,3806,47852.0,Josh Oliver,19,2022-10-27 23:03:42.500000,84.0,BAL,right,91.61,20.73,0.99,1.05,0.1,86.88,348.22,handoff
10870962,90336,2022102700,3806,47852.0,Josh Oliver,20,2022-10-27 23:03:42.599999,84.0,BAL,right,91.58,20.82,0.88,1.15,0.09,86.88,345.08,
10870963,90337,2022102700,3806,47852.0,Josh Oliver,21,2022-10-27 23:03:42.700000,84.0,BAL,right,91.56,20.9,0.72,1.27,0.08,86.88,341.57,
10870964,90338,2022102700,3806,47852.0,Josh Oliver,22,2022-10-27 23:03:42.799999,84.0,BAL,right,91.54,20.95,0.48,1.56,0.05,85.9,333.13,
10870965,90339,2022102700,3806,47852.0,Josh Oliver,23,2022-10-27 23:03:42.900000,84.0,BAL,right,91.53,20.96,0.16,2.08,0.02,84.33,290.23,
10870966,90340,2022102700,3806,47852.0,Josh Oliver,24,2022-10-27 23:03:43.000000,84.0,BAL,right,91.52,20.95,0.18,2.14,0.01,84.33,189.61,
10870967,90341,2022102700,3806,47852.0,Josh Oliver,25,2022-10-27 23:03:43.099999,84.0,BAL,right,91.54,20.92,0.41,2.13,0.03,90.65,157.69,
10870968,90342,2022102700,3806,47852.0,Josh Oliver,26,2022-10-27 23:03:43.200000,84.0,BAL,right,91.57,20.87,0.75,2.29,0.07,95.57,152.23,
10870969,90343,2022102700,3806,47852.0,Josh Oliver,27,2022-10-27 23:03:43.299999,84.0,BAL,right,91.62,20.77,1.11,2.36,0.1,100.11,151.94,
10870970,90344,2022102700,3806,47852.0,Josh Oliver,28,2022-10-27 23:03:43.400000,84.0,BAL,right,91.67,20.65,1.46,2.4,0.14,103.94,157.76,
10870971,90345,2022102700,3806,47852.0,Josh Oliver,29,2022-10-27 23:03:43.500000,84.0,BAL,right,91.72,20.49,1.75,2.31,0.17,106.21,161.12,
10870972,90346,2022102700,3806,47852.0,Josh Oliver,30,2022-10-27 23:03:43.599999,84.0,BAL,right,91.77,20.28,2.21,2.6,0.22,111.57,164.57,
10870973,90347,2022102700,3806,47852.0,Josh Oliver,31,2022-10-27 23:03:43.700000,84.0,BAL,right,91.84,20.03,2.63,2.92,0.26,117.66,165.86,
10870974,90348,2022102700,3806,47852.0,Josh Oliver,32,2022-10-27 23:03:43.799999,84.0,BAL,right,91.92,19.73,3.11,3.02,0.31,121.52,166.26,
10870975,90349,2022102700,3806,47852.0,Josh Oliver,33,2022-10-27 23:03:43.900000,84.0,BAL,right,92.0,19.39,3.56,3.05,0.35,128.96,167.0,
10870976,90350,2022102700,3806,47852.0,Josh Oliver,34,2022-10-27 23:03:44.000000,84.0,BAL,right,92.08,19.03,3.88,2.77,0.37,141.53,167.87,
10870977,90351,2022102700,3806,47852.0,Josh Oliver,35,2022-10-27 23:03:44.099999,84.0,BAL,right,92.17,18.63,4.21,2.5,0.41,146.35,167.59,
10870978,90352,2022102700,3806,47852.0,Josh Oliver,36,2022-10-27 23:03:44.200000,84.0,BAL,right,92.28,18.2,4.55,2.29,0.45,151.76,165.46,
10870979,90353,2022102700,3806,47852.0,Josh Oliver,37,2022-10-27 23:03:44.299999,84.0,BAL,right,92.41,17.75,4.74,1.72,0.47,155.09,163.81,
10870980,90354,2022102700,3806,47852.0,Josh Oliver,38,2022-10-27 23:03:44.400000,84.0,BAL,right,92.55,17.3,4.84,1.1,0.48,156.12,163.22,
10870981,90355,2022102700,3806,47852.0,Josh Oliver,39,2022-10-27 23:03:44.500000,84.0,BAL,right,92.69,16.83,4.91,0.66,0.49,159.11,162.53,
10870982,90356,2022102700,3806,47852.0,Josh Oliver,40,2022-10-27 23:03:44.599999,84.0,BAL,right,92.81,16.37,4.82,0.38,0.48,160.87,164.1,
10870983,90357,2022102700,3806,47852.0,Josh Oliver,41,2022-10-27 23:03:44.700000,84.0,BAL,right,92.94,15.92,4.66,1.07,0.46,159.67,163.93,
10870984,90358,2022102700,3806,47852.0,Josh Oliver,42,2022-10-27 23:03:44.799999,84.0,BAL,right,93.06,15.48,4.54,1.43,0.46,161.87,165.18,first_contact
10870985,90359,2022102700,3806,47852.0,Josh Oliver,43,2022-10-27 23:03:44.900000,84.0,BAL,right,93.15,15.04,4.39,1.85,0.45,166.53,167.39,
10870986,90360,2022102700,3806,47852.0,Josh Oliver,44,2022-10-27 23:03:45.000000,84.0,BAL,right,93.24,14.61,4.27,1.9,0.44,175.46,168.98,
10870987,90361,2022102700,3806,47852.0,Josh Oliver,45,2022-10-27 23:03:45.099999,84.0,BAL,right,93.32,14.2,4.15,1.82,0.42,193.0,170.1,
10870988,90362,2022102700,3806,47852.0,Josh Oliver,46,2022-10-27 23:03:45.200000,84.0,BAL,right,93.39,13.79,4.12,1.5,0.41,199.35,171.89,
10870989,90363,2022102700,3806,47852.0,Josh Oliver,47,2022-10-27 23:03:45.299999,84.0,BAL,right,93.44,13.38,4.21,0.9,0.42,202.94,172.69,
10870990,90364,2022102700,3806,47852.0,Josh Oliver,48,2022-10-27 23:03:45.400000,84.0,BAL,right,93.5,12.96,4.23,0.46,0.42,202.94,172.17,
10870991,90365,2022102700,3806,47852.0,Josh Oliver,49,2022-10-27 23:03:45.500000,84.0,BAL,right,93.55,12.54,4.22,0.36,0.42,205.94,172.26,
10870992,90366,2022102700,3806,47852.0,Josh Oliver,50,2022-10-27 23:03:45.599999,84.0,BAL,right,93.61,12.12,4.23,0.42,0.42,206.74,172.83,
10870993,90367,2022102700,3806,47852.0,Josh Oliver,51,2022-10-27 23:03:45.700000,84.0,BAL,right,93.66,11.7,4.2,0.58,0.42,205.01,173.24,
10870994,90368,2022102700,3806,47852.0,Josh Oliver,52,2022-10-27 23:03:45.799999,84.0,BAL,right,93.71,11.29,4.13,0.81,0.42,201.43,173.6,
10870995,90369,2022102700,3806,47852.0,Josh Oliver,53,2022-10-27 23:03:45.900000,84.0,BAL,right,93.75,10.87,4.1,0.86,0.42,197.62,173.9,
10870996,90370,2022102700,3806,47852.0,Josh Oliver,54,2022-10-27 23:03:46.000000,84.0,BAL,right,93.82,10.46,4.12,0.78,0.42,197.62,171.87,
10870997,90371,2022102700,3806,47852.0,Josh Oliver,55,2022-10-27 23:03:46.099999,84.0,BAL,right,93.92,10.06,4.06,1.3,0.41,191.62,167.59,
10870998,90372,2022102700,3806,47852.0,Josh Oliver,56,2022-10-27 23:03:46.200000,84.0,BAL,right,94.01,9.67,3.97,1.47,0.4,186.06,165.49,
10870999,90373,2022102700,3806,47852.0,Josh Oliver,57,2022-10-27 23:03:46.299999,84.0,BAL,right,94.13,9.27,4.0,1.5,0.41,173.5,162.81,
10871000,90374,2022102700,3806,47852.0,Josh Oliver,58,2022-10-27 23:03:46.400000,84.0,BAL,right,94.28,8.91,3.91,1.83,0.39,168.24,158.8,
10871001,90375,2022102700,3806,47852.0,Josh Oliver,59,2022-10-27 23:03:46.500000,84.0,BAL,right,94.45,8.54,3.99,1.86,0.41,149.66,155.07,
10871002,90376,2022102700,3806,47852.0,Josh Oliver,60,2022-10-27 23:03:46.599999,84.0,BAL,right,94.63,8.18,4.01,1.67,0.4,141.4,152.61,
10871003,90377,2022102700,3806,47852.0,Josh Oliver,61,2022-10-27 23:03:46.700000,84.0,BAL,right,94.82,7.82,4.0,1.44,0.4,134.6,150.52,
10871004,90378,2022102700,3806,47852.0,Josh Oliver,62,2022-10-27 23:03:46.799999,84.0,BAL,right,95.02,7.48,4.0,1.06,0.4,131.3,149.45,
10871005,90379,2022102700,3806,47852.0,Josh Oliver,63,2022-10-27 23:03:46.900000,84.0,BAL,right,95.22,7.14,3.96,0.9,0.4,133.58,148.22,
10871006,90380,2022102700,3806,47852.0,Josh Oliver,64,2022-10-27 23:03:47.000000,84.0,BAL,right,95.43,6.81,3.84,1.0,0.39,134.22,147.67,
10871007,90381,2022102700,3806,47852.0,Josh Oliver,65,2022-10-27 23:03:47.099999,84.0,BAL,right,95.63,6.49,3.73,1.18,0.38,131.72,146.99,
10871008,90382,2022102700,3806,47852.0,Josh Oliver,66,2022-10-27 23:03:47.200000,84.0,BAL,right,95.83,6.19,3.55,1.47,0.36,129.5,146.37,
10871009,90383,2022102700,3806,47852.0,Josh Oliver,67,2022-10-27 23:03:47.299999,84.0,BAL,right,96.03,5.91,3.35,1.73,0.34,130.46,144.47,
10871010,90384,2022102700,3806,47852.0,Josh Oliver,68,2022-10-27 23:03:47.400000,84.0,BAL,right,96.22,5.64,3.18,1.82,0.33,130.46,143.39,
10871011,90385,2022102700,3806,47852.0,Josh Oliver,69,2022-10-27 23:03:47.500000,84.0,BAL,right,96.42,5.4,3.04,1.78,0.31,130.46,141.16,
10871012,90386,2022102700,3806,47852.0,Josh Oliver,70,2022-10-27 23:03:47.599999,84.0,BAL,right,96.6,5.17,2.89,1.63,0.3,132.21,141.18,tackle
10871013,90387,2022102700,3806,47852.0,Josh Oliver,71,2022-10-27 23:03:47.700000,84.0,BAL,right,96.78,4.94,2.76,1.49,0.28,135.34,140.95,
10871014,90388,2022102700,3806,47852.0,Josh Oliver,72,2022-10-27 23:03:47.799999,84.0,BAL,right,96.94,4.73,2.59,1.48,0.27,138.25,142.05,
10871015,90389,2022102700,3806,47852.0,Josh Oliver,73,2022-10-27 23:03:47.900000,84.0,BAL,right,97.09,4.53,2.42,1.5,0.25,136.04,143.25,
10871016,90390,2022102700,3806,47852.0,Josh Oliver,74,2022-10-27 23:03:48.000000,84.0,BAL,right,97.23,4.34,2.28,1.5,0.23,136.04,144.53,
10871017,90391,2022102700,3806,47877.0,Jamel Dean,1,2022-10-27 23:03:40.700000,35.0,TB,right,100.85,38.83,0.12,0.09,0.02,270.88,48.57,
10871018,90392,2022102700,3806,47877.0,Jamel Dean,2,2022-10-27 23:03:40.799999,35.0,TB,right,100.86,38.83,0.1,0.09,0.01,269.52,59.96,
10871019,90393,2022102700,3806,47877.0,Jamel Dean,3,2022-10-27 23:03:40.900000,35.0,TB,right,100.87,38.81,0.09,0.08,0.02,269.52,85.75,
10871020,90394,2022102700,3806,47877.0,Jamel Dean,4,2022-10-27 23:03:41.000000,35.0,TB,right,100.88,38.83,0.09,0.08,0.02,268.27,69.61,
10871021,90395,2022102700,3806,47877.0,Jamel Dean,5,2022-10-27 23:03:41.099999,35.0,TB,right,100.88,38.84,0.07,0.07,0.0,267.34,66.32,
10871022,90396,2022102700,3806,47877.0,Jamel Dean,6,2022-10-27 23:03:41.200000,35.0,TB,right,100.89,38.84,0.07,0.07,0.01,267.34,74.0,ball_snap
10871023,90397,2022102700,3806,47877.0,Jamel Dean,7,2022-10-27 23:03:41.299999,35.0,TB,right,100.91,38.83,0.08,0.07,0.02,265.55,80.18,
10871024,90398,2022102700,3806,47877.0,Jamel Dean,8,2022-10-27 23:03:41.400000,35.0,TB,right,100.95,38.82,0.1,0.09,0.04,265.55,92.82,
10871025,90399,2022102700,3806,47877.0,Jamel Dean,9,2022-10-27 23:03:41.500000,35.0,TB,right,100.99,38.83,0.12,0.1,0.04,265.55,89.51,
10871026,90400,2022102700,3806,47877.0,Jamel Dean,10,2022-10-27 23:03:41.599999,35.0,TB,right,101.05,38.82,0.14,0.12,0.05,265.55,92.64,
10871027,90401,2022102700,3806,47877.0,Jamel Dean,11,2022-10-27 23:03:41.700000,35.0,TB,right,101.12,38.83,0.17,0.04,0.07,261.1,89.44,
10871028,90402,2022102700,3806,47877.0,Jamel Dean,12,2022-10-27 23:03:41.799999,35.0,TB,right,101.16,38.84,0.28,1.27,0.04,259.82,86.99,
10871029,90403,2022102700,3806,47877.0,Jamel Dean,13,2022-10-27 23:03:41.900000,35.0,TB,right,101.21,38.84,0.53,2.44,0.05,257.87,84.89,
10871030,90404,2022102700,3806,47877.0,Jamel Dean,14,2022-10-27 23:03:42.000000,35.0,TB,right,101.29,38.85,0.91,3.01,0.08,257.87,83.49,
10871031,90405,2022102700,3806,47877.0,Jamel Dean,15,2022-10-27 23:03:42.099999,35.0,TB,right,101.41,38.87,1.39,3.47,0.12,256.89,81.21,
10871032,90406,2022102700,3806,47877.0,Jamel Dean,16,2022-10-27 23:03:42.200000,35.0,TB,right,101.57,38.9,1.79,3.4,0.16,256.89,80.23,
10871033,90407,2022102700,3806,47877.0,Jamel Dean,17,2022-10-27 23:03:42.299999,35.0,TB,right,101.77,38.94,2.22,3.24,0.21,258.95,78.99,
10871034,90408,2022102700,3806,47877.0,Jamel Dean,18,2022-10-27 23:03:42.400000,35.0,TB,right,102.01,38.99,2.56,2.82,0.24,260.97,77.58,
